ID	_Class	_Lv	_ADD_MHP	_ADD_MSP	_ADD_ATK	_ADD_DEF	_ADD_ELE	_ADD_LUK	_ADD_ATK_MIN_DAM	_ADD_ATK_MAX_DAM	_ADD_ELE_MIN_DAM	_ADD_ELE_MAX_DAM	_ADD_Speed_X	_ADD_Speed_Y	_ADD_Rope_Speed_X	_ADD_Rope_Speed_Y	_ADD_WATER	_ADD_WIND	_ADD_FIRE	_ADD_EARTH	_ADD_DAMAGE_ABSOLUTE	_ADD_REDUCE_DAMAGE_ABSOLUTE	_ADD_DEF_PENETRATION	_ADD_ELE_PENETRATION	_ADD_JUMP_ATK	_ADD_NORMAL	_ADD_HEAVY	_BASE_CRITICAL_DAMAGE	_BASE_ELE_CRITICAL_DAMAGE	_CLASS_RECV_HP_FACTOR	_CLASS_RECV_SP_FACTOR	_ADD_PHY_HIT_RATE	_ADD_ELE_HIT_RATE	_ADD_PHY_DODGE_RATE	_ADD_ELE_DODGE_RATE	_ADD_BACK_DAM	_ADD_ELE_BACK_DAM	_ADD_ATK_ADD_FACTOR	_ADD_ATK_RATIO_FACTOR	_ADD_ELE_ADD_FACTOR	_ADD_ELE_RATIO_FACTOR	_ADD_AMOR	_ADD_ELE_DAMAGE_ABSOLUTE	_ADD_ELE_REDUCE_DAMAGE_ABSOLUTE	_ADD_WATER_MIN_DAM	_ADD_WATER_MAX_DAM	_ADD_WIND_MIN_DAM	_ADD_WIND_MAX_DAM	_ADD_FIRE_MIN_DAM	_ADD_FIRE_MAX_DAM	_ADD_EARTH_MIN_DAM	_ADD_EARTH_MAX_DAM	_ADD_RES_WATER	_ADD_RES_WIND	_ADD_RES_FIRE	_ADD_RES_EARTH	_RATIO_CRITICAL_DAM	_RATIO_ELE_CRITICAL_DAM
100	1	100	15318	10000	0	0	0	209	150	150	150	150	140	0	0	0	100	100	100	100	1000	0	100	100	100	300	300	79	79	3	2	200	200	0	0	20	20	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	300	300	300	300	70	70
101	1	101	15252	10000	0	0	0	209	150	150	150	150	140	0	0	0	99	99	99	99	1000	0	100	100	99	297	297	75	75	3	2	200	200	0	0	20	20	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	297	297	297	297	70	70
102	1	102	15186	10000	0	0	0	209	150	150	150	150	140	0	0	0	98	98	98	98	1000	0	100	100	98	294	294	75	75	3	2	200	200	0	0	20	20	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	294	294	294	294	70	70
103	1	103	15120	10000	0	0	0	209	150	150	150	150	140	0	0	0	97	97	97	97	1000	0	100	100	97	291	291	75	75	3	2	200	200	0	0	20	20	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	291	291	291	291	70	70
104	1	104	15054	10000	0	0	0	209	150	150	150	150	140	0	0	0	96	96	96	96	1000	0	100	100	96	288	288	75	75	3	2	200	200	0	0	20	20	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	288	288	288	288	70	70
105	1	105	14988	10000	0	0	0	209	150	150	150	150	140	0	0	0	95	95	95	95	1000	0	100	100	95	285	285	75	75	3	2	200	200	0	0	20	20	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	285	285	285	285	70	70
106	1	106	14922	10000	0	0	0	209	150	150	150	150	140	0	0	0	94	94	94	94	1000	0	100	100	94	282	282	75	75	3	2	200	200	0	0	20	20	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	282	282	282	282	70	70
107	1	107	14856	10000	0	0	0	209	150	150	150	150	140	0	0	0	93	93	93	93	1000	0	100	100	93	279	279	75	75	3	2	200	200	0	0	20	20	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	279	279	279	279	70	70
108	1	108	14790	10000	0	0	0	209	150	150	150	150	140	0	0	0	92	92	92	92	1000	0	100	100	92	276	276	75	75	3	2	200	200	0	0	20	20	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	276	276	276	276	70	70
109	1	109	14724	10000	0	0	0	209	150	150	150	150	140	0	0	0	91	91	91	91	1000	0	100	100	91	273	273	75	75	3	2	200	200	0	0	20	20	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	273	273	273	273	70	70
110	1	110	14661	10000	0	0	0	209	150	150	150	150	140	0	0	0	90	90	90	90	1000	0	100	100	90	270	270	75	75	3	2	200	200	0	0	20	20	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	270	270	270	270	70	70
111	1	111	14598	10000	0	0	0	209	150	150	150	150	140	0	0	0	89	89	89	89	1000	0	100	100	89	267	267	71	71	3	2	200	200	0	0	20	20	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	267	267	267	267	70	70
112	1	112	14535	10000	0	0	0	209	150	150	150	150	140	0	0	0	88	88	88	88	1000	0	100	100	88	264	264	71	71	3	2	200	200	0	0	20	20	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	264	264	264	264	70	70
113	1	113	14472	10000	0	0	0	209	150	150	150	150	140	0	0	0	87	87	87	87	1000	0	100	100	87	261	261	71	71	3	2	200	200	0	0	20	20	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	261	261	261	261	70	70
114	1	114	14409	10000	0	0	0	209	150	150	150	150	140	0	0	0	86	86	86	86	1000	0	100	100	86	258	258	71	71	3	2	200	200	0	0	20	20	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	258	258	258	258	70	70
115	1	115	14346	10000	0	0	0	209	150	150	150	150	140	0	0	0	85	85	85	85	1000	0	100	100	85	255	255	71	71	3	2	200	200	0	0	20	20	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	255	255	255	255	70	70
116	1	116	14283	10000	0	0	0	209	150	150	150	150	140	0	0	0	84	84	84	84	1000	0	100	100	84	252	252	71	71	3	2	200	200	0	0	20	20	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	252	252	252	252	70	70
117	1	117	14220	10000	0	0	0	209	150	150	150	150	140	0	0	0	83	83	83	83	1000	0	100	100	83	249	249	71	71	3	2	200	200	0	0	20	20	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	249	249	249	249	70	70
118	1	118	14157	10000	0	0	0	209	150	150	150	150	140	0	0	0	82	82	82	82	1000	0	100	100	82	246	246	71	71	3	2	200	200	0	0	20	20	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	246	246	246	246	70	70
119	1	119	14094	10000	0	0	0	209	150	150	150	150	140	0	0	0	81	81	81	81	1000	0	100	100	81	243	243	71	71	3	2	200	200	0	0	20	20	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	243	243	243	243	70	70
120	1	120	14031	10000	0	0	0	209	150	150	150	150	140	0	0	0	80	80	80	80	1000	0	100	100	80	240	240	71	71	3	2	200	200	0	0	20	20	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	240	240	240	240	70	70
121	1	121	13971	10000	0	0	0	209	150	150	150	150	140	0	0	0	79	79	79	79	1000	0	100	100	79	237	237	67	67	3	2	200	200	0	0	20	20	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	237	237	237	237	70	70
122	1	122	13911	10000	0	0	0	209	150	150	150	150	140	0	0	0	78	78	78	78	1000	0	100	100	78	234	234	67	67	3	2	200	200	0	0	20	20	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	234	234	234	234	70	70
123	1	123	13851	10000	0	0	0	209	150	150	150	150	140	0	0	0	77	77	77	77	1000	0	100	100	77	231	231	67	67	3	2	200	200	0	0	20	20	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	231	231	231	231	70	70
124	1	124	13791	10000	0	0	0	209	150	150	150	150	140	0	0	0	76	76	76	76	1000	0	100	100	76	228	228	67	67	3	2	200	200	0	0	20	20	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	228	228	228	228	70	70
125	1	125	13731	10000	0	0	0	209	150	150	150	150	140	0	0	0	75	75	75	75	1000	0	100	100	75	225	225	67	67	3	2	200	200	0	0	20	20	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	225	225	225	225	70	70
126	1	126	13671	10000	0	0	0	209	150	150	150	150	140	0	0	0	74	74	74	74	1000	0	100	100	74	222	222	67	67	3	2	200	200	0	0	20	20	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	222	222	222	222	70	70
127	1	127	13611	10000	0	0	0	209	150	150	150	150	140	0	0	0	73	73	73	73	1000	0	100	100	73	219	219	67	67	3	2	200	200	0	0	20	20	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	219	219	219	219	70	70
128	1	128	13551	10000	0	0	0	209	150	150	150	150	140	0	0	0	72	72	72	72	1000	0	100	100	72	216	216	67	67	3	2	200	200	0	0	20	20	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	216	216	216	216	70	70
129	1	129	13491	10000	0	0	0	209	150	150	150	150	140	0	0	0	71	71	71	71	1000	0	100	100	71	213	213	67	67	3	2	200	200	0	0	20	20	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	213	213	213	213	70	70
130	1	130	13431	10000	0	0	0	209	150	150	150	150	140	0	0	0	70	70	70	70	1000	0	100	100	70	210	210	67	67	3	2	200	200	0	0	20	20	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	210	210	210	210	70	70
131	1	131	13371	10000	0	0	0	209	150	150	150	150	140	0	0	0	69	69	69	69	1000	0	100	100	69	207	207	63	63	3	2	200	200	0	0	20	20	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	207	207	207	207	70	70
132	1	132	13311	10000	0	0	0	209	150	150	150	150	140	0	0	0	68	68	68	68	1000	0	100	100	68	204	204	63	63	3	2	200	200	0	0	20	20	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	204	204	204	204	70	70
133	1	133	13254	10000	0	0	0	209	150	150	150	150	140	0	0	0	67	67	67	67	1000	0	100	100	67	201	201	63	63	3	2	200	200	0	0	20	20	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	201	201	201	201	70	70
134	1	134	13197	10000	0	0	0	209	150	150	150	150	140	0	0	0	66	66	66	66	1000	0	100	100	66	198	198	63	63	3	2	200	200	0	0	20	20	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	198	198	198	198	70	70
135	1	135	13140	10000	0	0	0	209	150	150	150	150	140	0	0	0	65	65	65	65	1000	0	100	100	65	195	195	63	63	3	2	200	200	0	0	20	20	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	195	195	195	195	70	70
136	1	136	13083	10000	0	0	0	209	150	150	150	150	140	0	0	0	64	64	64	64	1000	0	100	100	64	192	192	63	63	3	2	200	200	0	0	20	20	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	192	192	192	192	70	70
137	1	137	13026	10000	0	0	0	209	150	150	150	150	140	0	0	0	63	63	63	63	1000	0	100	100	63	189	189	63	63	3	2	200	200	0	0	20	20	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	189	189	189	189	70	70
138	1	138	12969	10000	0	0	0	209	150	150	150	150	140	0	0	0	62	62	62	62	1000	0	100	100	62	186	186	63	63	3	2	200	200	0	0	20	20	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	186	186	186	186	70	70
139	1	139	12912	10000	0	0	0	209	150	150	150	150	140	0	0	0	61	61	61	61	1000	0	100	100	61	183	183	63	63	3	2	200	200	0	0	20	20	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	183	183	183	183	70	70
140	1	140	12855	10000	0	0	0	209	150	150	150	150	140	0	0	0	60	60	60	60	1000	0	100	100	60	180	180	63	63	3	2	200	200	0	0	20	20	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	180	180	180	180	70	70
141	1	141	12798	10000	0	0	0	209	150	150	150	150	140	0	0	0	59	59	59	59	1000	0	100	100	59	177	177	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	177	177	177	177	70	70
142	1	142	12741	10000	0	0	0	209	150	150	150	150	140	0	0	0	58	58	58	58	1000	0	100	100	58	174	174	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	174	174	174	174	70	70
143	1	143	12684	10000	0	0	0	209	150	150	150	150	140	0	0	0	57	57	57	57	1000	0	100	100	57	171	171	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	171	171	171	171	70	70
144	1	144	12627	10000	0	0	0	209	150	150	150	150	140	0	0	0	56	56	56	56	1000	0	100	100	56	168	168	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	168	168	168	168	70	70
145	1	145	12573	10000	0	0	0	209	150	150	150	150	140	0	0	0	55	55	55	55	1000	0	100	100	55	165	165	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	165	165	165	165	70	70
146	1	146	12519	10000	0	0	0	209	150	150	150	150	140	0	0	0	54	54	54	54	1000	0	100	100	54	162	162	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	162	162	162	162	70	70
147	1	147	12465	10000	0	0	0	209	150	150	150	150	140	0	0	0	53	53	53	53	1000	0	100	100	53	159	159	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	159	159	159	159	70	70
148	1	148	12411	10000	0	0	0	209	150	150	150	150	140	0	0	0	52	52	52	52	1000	0	100	100	52	156	156	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	156	156	156	156	70	70
149	1	149	12357	10000	0	0	0	209	150	150	150	150	140	0	0	0	51	51	51	51	1000	0	100	100	51	153	153	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	153	153	153	153	70	70
150	1	150	12303	10000	0	0	0	209	150	150	150	150	140	0	0	0	50	50	50	50	1000	0	100	100	50	150	150	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	150	150	150	150	70	70
151	1	151	12249	10000	0	0	0	209	150	150	150	150	140	0	0	0	49	49	49	49	1000	0	100	100	49	147	147	55	55	3	2	200	200	0	0	20	20	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	147	147	147	147	70	70
152	1	152	12195	10000	0	0	0	209	150	150	150	150	140	0	0	0	48	48	48	48	1000	0	100	100	48	144	144	55	55	3	2	200	200	0	0	20	20	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	144	144	144	144	70	70
153	1	153	12141	10000	0	0	0	209	150	150	150	150	140	0	0	0	47	47	47	47	1000	0	100	100	47	141	141	55	55	3	2	200	200	0	0	20	20	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	141	141	141	141	70	70
154	1	154	12087	10000	0	0	0	209	150	150	150	150	140	0	0	0	46	46	46	46	1000	0	100	100	46	138	138	55	55	3	2	200	200	0	0	20	20	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	138	138	138	138	70	70
155	1	155	12033	10000	0	0	0	209	150	150	150	150	140	0	0	0	45	45	45	45	1000	0	100	100	45	135	135	55	55	3	2	200	200	0	0	20	20	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	135	135	135	135	70	70
156	1	156	11979	10000	0	0	0	209	150	150	150	150	140	0	0	0	44	44	44	44	1000	0	100	100	44	132	132	55	55	3	2	200	200	0	0	20	20	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	132	132	132	132	70	70
157	1	157	11928	10000	0	0	0	209	150	150	150	150	140	0	0	0	43	43	43	43	1000	0	100	100	43	129	129	55	55	3	2	200	200	0	0	20	20	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	129	129	129	129	70	70
158	1	158	11877	10000	0	0	0	209	150	150	150	150	140	0	0	0	42	42	42	42	1000	0	100	100	42	126	126	55	55	3	2	200	200	0	0	20	20	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	126	126	126	126	70	70
159	1	159	11826	10000	0	0	0	209	150	150	150	150	140	0	0	0	41	41	41	41	1000	0	100	100	41	123	123	55	55	3	2	200	200	0	0	20	20	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	123	123	123	123	70	70
160	1	160	11775	10000	0	0	0	209	150	150	150	150	140	0	0	0	40	40	40	40	1000	0	100	100	40	120	120	55	55	3	2	200	200	0	0	20	20	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	120	120	120	120	70	70
161	1	161	11724	10000	0	0	0	209	150	150	150	150	140	0	0	0	39	39	39	39	1000	0	100	100	39	117	117	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	117	117	117	117	70	70
162	1	162	11673	10000	0	0	0	209	150	150	150	150	140	0	0	0	38	38	38	38	1000	0	100	100	38	114	114	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	114	114	114	114	70	70
163	1	163	11622	10000	0	0	0	209	150	150	150	150	140	0	0	0	37	37	37	37	1000	0	100	100	37	111	111	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	111	111	111	111	70	70
164	1	164	11571	10000	0	0	0	209	150	150	150	150	140	0	0	0	36	36	36	36	1000	0	100	100	36	108	108	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	108	108	108	108	70	70
165	1	165	11520	10000	0	0	0	209	150	150	150	150	140	0	0	0	35	35	35	35	1000	0	100	100	35	105	105	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	105	105	105	105	70	70
166	1	166	11469	10000	0	0	0	209	150	150	150	150	140	0	0	0	34	34	34	34	1000	0	100	100	34	102	102	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	102	102	102	102	70	70
167	1	167	11418	10000	0	0	0	209	150	150	150	150	140	0	0	0	33	33	33	33	1000	0	100	100	33	99	99	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	99	99	99	99	70	70
168	1	168	11367	10000	0	0	0	209	150	150	150	150	140	0	0	0	32	32	32	32	1000	0	100	100	32	96	96	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	96	96	96	96	70	70
169	1	169	11316	10000	0	0	0	209	150	150	150	150	140	0	0	0	31	31	31	31	1000	0	100	100	31	93	93	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	93	93	93	93	70	70
170	1	170	11265	10000	0	0	0	209	150	150	150	150	140	0	0	0	30	30	30	30	1000	0	100	100	30	90	90	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	90	90	90	90	70	70
171	1	171	11217	10000	0	0	0	209	150	150	150	150	140	0	0	0	29	29	29	29	1000	0	100	100	29	87	87	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	87	87	87	87	70	70
172	1	172	11169	10000	0	0	0	209	150	150	150	150	140	0	0	0	28	28	28	28	1000	0	100	100	28	84	84	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	84	84	84	84	70	70
173	1	173	11121	10000	0	0	0	209	150	150	150	150	140	0	0	0	27	27	27	27	1000	0	100	100	27	81	81	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	81	81	81	81	70	70
174	1	174	11073	10000	0	0	0	209	150	150	150	150	140	0	0	0	26	26	26	26	1000	0	100	100	26	78	78	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	78	78	78	78	70	70
175	1	175	11025	10000	0	0	0	209	150	150	150	150	140	0	0	0	25	25	25	25	1000	0	100	100	25	75	75	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	75	75	75	75	70	70
176	1	176	10977	10000	0	0	0	209	150	150	150	150	140	0	0	0	24	24	24	24	1000	0	100	100	24	72	72	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	72	72	72	72	70	70
177	1	177	10929	10000	0	0	0	209	150	150	150	150	140	0	0	0	23	23	23	23	1000	0	100	100	23	69	69	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	69	69	69	69	70	70
178	1	178	10881	10000	0	0	0	209	150	150	150	150	140	0	0	0	22	22	22	22	1000	0	100	100	22	66	66	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	66	66	66	66	70	70
179	1	179	10833	10000	0	0	0	209	150	150	150	150	140	0	0	0	21	21	21	21	1000	0	100	100	21	63	63	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	63	63	63	63	70	70
180	1	180	10785	10000	0	0	0	209	150	150	150	150	140	0	0	0	20	20	20	20	1000	0	100	100	20	60	60	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	60	60	60	60	70	70
181	1	181	10737	10000	0	0	0	209	150	150	150	150	140	0	0	0	19	19	19	19	1000	0	100	100	19	57	57	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	57	57	57	57	70	70
182	1	182	10689	10000	0	0	0	209	150	150	150	150	140	0	0	0	18	18	18	18	1000	0	100	100	18	54	54	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	54	54	54	54	70	70
183	1	183	10641	10000	0	0	0	209	150	150	150	150	140	0	0	0	17	17	17	17	1000	0	100	100	17	51	51	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	51	51	51	51	70	70
184	1	184	10593	10000	0	0	0	209	150	150	150	150	140	0	0	0	16	16	16	16	1000	0	100	100	16	48	48	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	48	48	48	48	70	70
185	1	185	10548	10000	0	0	0	209	150	150	150	150	140	0	0	0	15	15	15	15	1000	0	100	100	15	45	45	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	45	45	45	45	70	70
186	1	186	10503	10000	0	0	0	209	150	150	150	150	140	0	0	0	14	14	14	14	1000	0	100	100	14	42	42	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	42	42	42	42	70	70
187	1	187	10458	10000	0	0	0	209	150	150	150	150	140	0	0	0	13	13	13	13	1000	0	100	100	13	39	39	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	39	39	39	39	70	70
188	1	188	10413	10000	0	0	0	209	150	150	150	150	140	0	0	0	12	12	12	12	1000	0	100	100	12	36	36	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	36	36	36	36	70	70
189	1	189	10368	10000	0	0	0	209	150	150	150	150	140	0	0	0	11	11	11	11	1000	0	100	100	11	33	33	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	33	33	33	33	70	70
190	1	190	10323	10000	0	0	0	209	150	150	150	150	140	0	0	0	10	10	10	10	1000	0	100	100	10	30	30	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	30	30	30	30	70	70
191	1	191	10278	10000	0	0	0	209	150	150	150	150	140	0	0	0	9	9	9	9	1000	0	100	100	9	27	27	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	27	27	27	27	70	70
192	1	192	10233	10000	0	0	0	209	150	150	150	150	140	0	0	0	8	8	8	8	1000	0	100	100	8	24	24	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	24	24	24	24	70	70
193	1	193	10188	10000	0	0	0	209	150	150	150	150	140	0	0	0	7	7	7	7	1000	0	100	100	7	21	21	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	21	21	21	21	70	70
194	1	194	10143	10000	0	0	0	209	150	150	150	150	140	0	0	0	6	6	6	6	1000	0	100	100	6	18	18	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	18	18	18	18	70	70
195	1	195	10098	10000	0	0	0	209	150	150	150	150	140	0	0	0	5	5	5	5	1000	0	100	100	5	15	15	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	15	15	15	15	70	70
196	1	196	10053	10000	0	0	0	209	150	150	150	150	140	0	0	0	4	4	4	4	1000	0	100	100	4	12	12	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	12	12	12	12	70	70
197	1	197	10008	10000	0	0	0	209	150	150	150	150	140	0	0	0	3	3	3	3	1000	0	100	100	3	9	9	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	9	9	9	70	70
198	1	198	9963	10000	0	0	0	209	150	150	150	150	140	0	0	0	2	2	2	2	1000	0	100	100	2	6	6	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	6	6	6	70	70
199	1	199	9918	10000	0	0	0	209	150	150	150	150	140	0	0	0	1	1	1	1	1000	0	100	100	1	3	3	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	3	3	70	70
200	1	200	9876	10000	0	0	0	209	150	150	150	150	140	0	0	0	0	0	0	0	1000	0	100	100	0	0	0	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	70
201	2	1	23955	10000	0	0	0	209	150	150	150	150	140	0	0	0	199	199	199	199	1000	0	100	100	199	957	957	115	115	3	2	200	200	10	10	20	20	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	597	597	597	597	70	70
202	2	2	23865	10000	0	0	0	209	150	150	150	150	140	0	0	0	198	198	198	198	1000	0	100	100	198	948	948	115	115	3	2	200	200	10	10	20	20	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	594	594	594	594	70	70
203	2	3	23775	10000	0	0	0	209	150	150	150	150	140	0	0	0	197	197	197	197	1000	0	100	100	197	939	939	115	115	3	2	200	200	10	10	20	20	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	591	591	591	591	70	70
204	2	4	23685	10000	0	0	0	209	150	150	150	150	140	0	0	0	196	196	196	196	1000	0	100	100	196	930	930	115	115	3	2	200	200	10	10	20	20	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	588	588	588	588	70	70
205	2	5	23595	10000	0	0	0	209	150	150	150	150	140	0	0	0	195	195	195	195	1000	0	100	100	195	921	921	115	115	3	2	200	200	10	10	20	20	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	585	585	585	585	70	70
206	2	6	23505	10000	0	0	0	209	150	150	150	150	140	0	0	0	194	194	194	194	1000	0	100	100	194	912	912	115	115	3	2	200	200	10	10	20	20	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	582	582	582	582	70	70
207	2	7	23418	10000	0	0	0	209	150	150	150	150	140	0	0	0	193	193	193	193	1000	0	100	100	193	903	903	115	115	3	2	200	200	10	10	20	20	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	579	579	579	579	70	70
